,Player Name,Player Age,Value
3071,Fabio Quagliarella,40,100000000
3072,Fabián Ruiz,27,3800000000
3073,Fabrice Kah,27,250000
3074,Fabricio Alvarenga,27,200000
3075,Fabrizio Angileri,29,300000000
3076,Fabrizio Cavegn,20,100000
3077,Facundo Bertoglio,32,500000
3078,Facundo Buonanotte,18,900000000
3079,Facundo Cáseres,21,600000
3080,Facundo Medina,23,1600000000
3081,Facundo Pellistri,21,300000000
3082,Facundo Rizzi,25,250000
3083,Facundo Sánchez,33,600000
3084,Fahd Moufi,26,150000000
3085,Faitout Maouassa,24,500000000
3086,Falaye Sacko,27,400000000
3087,Fali,29,250000000
3088,Faniel Tewelde,16,300000
3089,Fanil Sungatulin,21,600000
3090,Fanos Katelaris,26,500000
3091,Faouzi Ghoulam,32,100000000
3092,Farid El Melali,25,700000
3093,Faride Alidou,21,250000000
3094,Faris Haroun,37,100000
3095,Faris Pemi,22,350000
3096,Faruk Can Genc,23,200000
3097,Farès Bahlouli,28,500000
3098,Farès Chaïbi,20,1000000000
3099,Fashion Sakala,26,500000000
3100,Fatih Aksoy,25,350000000
3101,Fatih Kaya,23,300000
3102,Fatih Kurnaz,21,50000
3103,Fatih Sanlitürk,20,225000
3104,Faustin Senghor,29,175000
3105,Fawaz Abdullahi,19,75000
3106,Faïz Selemani,29,300000000
3107,Fedde de Jong,19,650000
3108,Fede San Emeterio,26,200000000
3109,Federico Barrios,26,50000
3110,Federico Baschirotto,26,800000000
3111,Federico Bikoro,27,200000
3112,Federico Bonazzoli,25,450000000
3113,Federico Brancolini,21,200000
3114,Federico Ceccherini,30,300000000
3115,Federico Chiesa,25,5000000000
3116,Federico Di Francesco,28,150000000
3117,Federico Dimarco,25,2500000000
3118,Federico Fazio,36,600000
3119,Federico Gatti,24,500000000
3120,Federico Gino,30,225000
3121,Federico Macheda,31,100000000
3122,Federico Marchetti,40,50000
3123,Federico Mattiello,27,400000
3124,Federico Ravaglia,23,450000
3125,Federico Ricca,28,180000000
3126,Federico Valverde,24,10000000000
3127,Federico Álvarez,28,600000
3128,Fedor Chalov,25,1000000000
3129,Fedor Kudryashov,36,175000
3130,Fedor Smolov,33,500000000
3131,Fedor Černych,31,300000
3132,Felipe,33,300000000
3133,Felipe Anderson,29,1500000000
3134,Felipe Avenatti,29,700000
3135,Felipe Pires,27,800000
3136,Felipe Rodrigues,27,400000
3137,Felippe Cardoso,24,450000
3138,Felix Afena-Gyan,20,550000000
3139,Felix Agu,23,100000000
3140,Felix Bacher,22,300000
3141,Felix Beijmo,25,120000000
3142,Felix Eriksson,18,100000
3143,Felix Horn Myhre,24,650000
3144,Felix Luckeneder,29,600000
3145,Felix Mambimbi,22,300000000
3146,Felix Nmecha,22,800000000
3147,Felix Passlack,24,150000000
3148,Felix Strauss,22,450000
3149,Felix Uduokhai,25,1000000000
3150,Felix Winther,22,300000
3151,Ferdi Kadioglu,23,1500000000
3152,Ferdinand Oswald,32,400000
3153,Ferdy Druijf,25,150000000
3154,Ferhat Kaplan,34,50000
3155,Ferland Mendy,27,3500000000
3156,Fernand Mayembo,27,700000
3157,Fernando,24,1000000000
3158,Fernando Andrade,30,800000
3159,Fernando Calero,27,200000000
3160,Fernando Costanza,24,120000000
3161,Fernando Martínez,32,200000000
3162,Fernando Muslera,36,170000000
3163,Fernando Pacheco,30,300000000
3164,Fernando Varela,35,300000
3165,Ferran Jutglà,24,1100000000
3166,Ferran Torres,23,3000000000
3167,Ferro,26,250000000
3168,Festy Ebosele,20,350000000
3169,Feyzi Yildirim,27,100000
3170,Fidan Aliti,29,150000000
3171,Fidel,33,100000000
3172,Fikayo Tomori,25,4500000000
3173,Filip Ambroz,19,50000
3174,Filip Antonijevic,22,350000
3175,Filip Balaj,25,100000
3176,Filip Bednarek,30,800000
3177,Filip Blecha,25,300000
3178,Filip Braut,20,200000
3179,Filip Bundgaard,18,700000
3180,Filip Chadala,18,0
3181,Filip Cihak,23,500000
3182,Filip Dagerstal,26,180000000
3183,Filip Damjanovic,24,600000
3184,Filip Djuricic,31,250000000
3185,Filip Erik Thorvaldsen,16,75000
3186,Filip Frei,22,100000
3187,Filip Gryglak,18,25000
3188,Filip Helander,29,300000000
3189,Filip Hlevnjak,22,100000
3190,Filip Hornburg,17,50000
3191,Filip Ivanovic,31,400000
3192,Filip Jorgovanovic,17,50000
3193,Filip Jovic,23,600000
3194,Filip Järlesand,19,25000
3195,Filip Jörgensen,20,150000000
3196,Filip Kaloc,23,750000
3197,Filip Kasa,29,500000
3198,Filip Kljajic,32,400000
3199,Filip Kocaba,18,250000
3200,Filip Koperski,19,300000
3201,Filip Kostić,30,2400000000
3202,Filip Kramarz,18,25000
3203,Filip Krastev,21,400000000
3204,Filip Krovinovic,27,500000000
3205,Filip Kubala,23,600000
3206,Filip Lesniak,26,300000
3207,Filip Loftesnes-Bjune,18,100000
3208,Filip Majchrowicz,23,800000
3209,Filip Malbasic,30,600000
3210,Filip Manojlovic,26,400000
3211,Filip Marchwinski,21,120000000
3212,Filip Mladenovic,31,120000000
3213,Filip Mrzljak,29,500000
3214,Filip Mucha,30,250000
3215,Filip Nguyen,30,700000
3216,Filip Novotny,27,250000
3217,Filip Olsson,23,200000
3218,Filip Ottosson,26,300000
3219,Filip Panak,27,850000
3220,Filip Petrovic,20,200000
3221,Filip Prebsl,20,350000
3222,Filip Rejczyk,16,0
3223,Filip Sachpekidis,25,300000
3224,Filip Sidklev,18,0
3225,Filip Soucek,22,800000
3226,Filip Stankovic,21,100000000
3227,Filip Starzynski,31,400000
3228,Filip Stevanovic,20,200000000
3229,Filip Stojkovic,30,150000000
3230,Filip Szymczak,20,200000000
3231,Filip Trpcevski,19,100000
3232,Filip Ugrinic,24,270000000
3233,Filip Uremovic,26,200000000
3234,Filip Vecheta,20,350000
3235,Filip Versterre,18,50000
3236,Filip Zak,27,400000
3237,Filip Zawadzki,18,25000
3238,Filip Zivkovic,16,0
3239,Filip Zorvan,27,250000
3240,Filip Zunic,20,100000
3241,Filipe Ferreira,32,300000
3242,Filipe Nascimento,28,700000
3243,Filipe Relvas,23,200000000
3244,Filipe Sissé,21,150000
3245,Filipe Soares,23,250000000
3246,Filipe de Carvalho Ferreira,19,400000
3247,Filipp Voytekhovich,33,350000
3248,Filippo Bandinelli,28,350000000
3249,Filippo Melegoni,24,180000000
3250,Filippo Ranocchia,21,180000000
3251,Filippo Romagna,25,800000
3252,Filippo Terracciano,20,100000000
3253,Filippos Eftichidis,21,350000
3254,Fillip Jenssen Riise,15,25000
3255,Fin Stevens,20,400000
3256,Finlay Pollock,18,75000
3257,Finn Dahmen,25,100000000
3258,Finn Ole Becker,22,100000000
3259,Finn Stokkers,26,450000
3260,Fiorin Durmishaj,26,350000
3261,Firatcan Üzüm,23,275000
3262,Fisnik Asllani,20,800000
3263,Flavien Tait,30,700000000
3264,Flavio Paoletti,20,800000
3265,Flavius Croitoru,30,150000
3266,Flavius Daniliuc,21,800000000
3267,Flip Klomp,21,75000
3268,Florent Duparchy,22,100000
3269,Florent Hadergjonaj,28,330000000
3270,Florent Mollet,31,200000000
3271,Florent Ogier,34,500000
3272,Florent Poulolo,26,200000
3273,Florent Sanchez,20,600000
3274,Florentino,23,2000000000
3275,Florian Chabrolle,25,250000
3276,Florian Dietz,24,100000000
3277,Florian Faist,34,100000
3278,Florian Flecker,27,600000
3279,Florian Grillitsch,27,800000000
3280,Florian Haita,22,200000
3281,Florian Hoxha,22,100000
3282,Florian Jaritz,25,500000
3283,Florian Jozefzoon,32,500000
3284,Florian Kainz,30,400000000
3285,Florian Krüger,24,120000000
3286,Florian Lejeune,31,400000000
3287,Florian Loshaj,26,550000
3288,Florian Müller,25,150000000
3289,Florian Neuhaus,26,1500000000
3290,Florian Niederlechner,32,220000000
3291,Florian Rieder,26,600000
3292,Florian Schock,21,200000
3293,Florian Sotoca,32,400000000
3294,Florian Tardieu,30,250000000
3295,Florian Taulemesse,37,100000
3296,Florian Thauvin,30,750000000
3297,Florian Tipotsch,19,50000
3298,Florian Wirtz,19,8500000000
3299,Florian Wustinger,19,250000
3300,Florin Balan,21,25000
3301,Florin Bejan,32,400000
3302,Florin Borta,23,400000
3303,Florin Iacob,29,600000
3304,Florin Ilie,30,300000
3305,Florin Nita,35,300000
3306,Florin Stefan,26,650000
3307,Florinel Coman,25,250000000
3308,Floris Smand,20,300000
3309,Floriss Djave,19,300000
3310,Flynn Downes,24,800000000
3311,Flávio Paixão,38,200000
3312,Flávio Ramos,28,400000
3313,Fodé Ballo-Touré,26,350000000
3314,Fodé Koita,32,125000
3315,Folarin Balogun,21,2500000000
3316,Fortune Bassey,24,500000
3317,Fotis Ioannidis,23,150000000
3318,Fotis Kitsos,20,400000
3319,Fotis Kotsonis,20,200000
3320,Fotis Papoulis,38,250000
3321,Fotis Sgouris,20,50000
3322,Fouad Bachirou,32,400000
3323,Fousseni Diabaté,27,500000000
3324,Fran Beltrán,24,1500000000
3325,Fran Brodic,26,550000
3326,Fran García,23,1000000000
3327,Fran Navarro,25,800000000
3328,Fran Pérez,20,150000
3329,Fran Tomek,20,300000
3330,Fran Tudor,27,300000000
3331,Fran Zilinski,20,150000
3332,Francesco Acerbi,35,400000000
3333,Francesco Antonucci,23,100000000
3334,Francesco Bardi,31,500000
3335,Francesco Caputo,35,150000000
3336,Francesco Rossi,31,100000
3337,Franci Bouebari,19,250000
3338,Francis Amuzu,23,450000000
3339,Francis Coquelin,31,500000000
3340,Francis Momoh,22,900000
3341,Francis Uzoho,24,500000
3342,Francisco Calvo,30,150000000
3343,Francisco Conceição,20,800000000
3344,Francisco Júnior,31,200000
3345,Francisco Moura,23,300000000
3346,Francisco Portillo,32,150000000
3347,Francisco Ramos,28,400000
3348,Francisco Rodríguez,27,200000
3349,Franck Honorat,26,900000000
3350,Franck Kessié,26,2800000000
3351,Franco Carboni,20,100000000
3352,Franco Cervi,28,300000000
3353,Franco Ferrari,30,600000
3354,Franco Israel,22,100000000
3355,Franco Russo,28,100000000
3356,Franco Tongya,21,100000000
3357,Frank Anguissa,27,4000000000
3358,Frank Boya,26,850000
3359,Frank Castañeda,28,800000
3360,Frank Junior Adjei,19,125000
3361,Frank Onyeka,25,900000000
3362,Frank Tsadjout,23,120000000
3363,Franklin Nyenetue,22,300000
3364,Franklin Tebo Uchenna,23,200000
3365,Frano Mlinar,31,250000
3366,Frantisek Cech,24,300000
3367,Frantisek Plach,31,600000
3368,Franz Brorsson,27,800000
3369,França,28,300000
3370,François Kamano,26,400000000
3371,François Marquet,27,150000
3372,François Moubandje,32,400000
3373,François-Joseph Sollacaro,29,300000
3374,Fraser Forster,35,150000000
3375,Fraser Hornby,23,120000000
3376,Fraser Murray,23,350000
3377,Fred,30,2000000000
3378,Freddy Winsth,32,300000
3379,Frederico Duarte,24,500000
3380,Frederik Alves,23,600000
3381,Frederik Brandhof,26,450000
3382,Frederik Börsting,28,450000
3383,Frederik Gytkjaer,30,300000
3384,Frederik Heiselberg,20,250000
3385,Frederik Ibsen,26,200000
3386,Frederik Lauenborg,25,700000
3387,Frederik Rönnow,30,350000000
3388,Frederik Tingager,30,400000
3389,Frederik Winther,22,100000000
3390,Fredrik Andersson,34,200000
3391,Fredrik Aursnes,27,1600000000
3392,Fredrik Björkan,24,150000000
3393,Fredrik Gulbrandsen,30,210000000
3394,Fredrik Hammar,22,150000
3395,Fredrik Haugen,30,350000
3396,Fredrik Jensen,25,250000000
3397,Fredrik Knudsen,26,400000
3398,Fredrik Kristensen Dahl,24,150000
3399,Fredrik Krogstad,27,450000
3400,Fredrik Midtsjö,29,600000000
3401,Fredrik Nissen,18,200000
3402,Fredrik Oldrup Jensen,29,350000
3403,Fredrik Oppegard,20,600000
3404,Fredrik Palerud,29,150000
3405,Fredrik Sjölstad,29,350000
3406,Fredrik Sjövold,19,400000
3407,Fredrik Tobias Berglie,26,250000
3408,Fredrik Ulvestad,30,120000000
3409,Fredy,33,100000000
3410,Frenkie de Jong,25,6000000000
3411,Frixos Grivas,22,300000
3412,Fryderyk Gerbowski,20,500000
3413,Frédéric Guilbert,28,500000000
3414,Funsho Bamgboye,24,350000
3415,Furkan Bayir,23,200000000
3416,Furkan Soyalp,27,140000000
3417,Fábio Cardoso,28,400000000
3418,Fábio Carvalho,20,2000000000
3419,Fábio Gomes,25,100000000
3420,Fábio Nunes,30,300000
3421,Fábio Ronaldo,21,800000
3422,Fábio Silva,20,1300000000
3423,Fábio Vianna,24,400000
3424,Fábio Vieira,22,2700000000
3425,Félix Correia,22,120000000
3426,Félix Lemaréchal,19,700000
3427,Gabri Veiga,20,3000000000
3428,Gabriel Batista,24,500000
3429,Gabriel Danuleasa,19,25000
3430,Gabriel David,20,25000
3431,Gabriel Debeljuh,26,180000000
3432,Gabriel Enache,32,150000
3433,Gabriel Eskinja,19,50000
3434,Gabriel Florentín,24,250000000
3435,Gabriel Gheorghe,16,25000
3436,Gabriel Gomes,23,250000
3437,Gabriel Groznica,21,300000
3438,Gabriel Gudmundsson,23,500000000
3439,Gabriel Iancu,28,700000
3440,Gabriel Jesus,26,7500000000
3441,Gabriel Kirejczyk,20,100000
3442,Gabriel Kobylak,21,500000
3443,Gabriel Magalhães,25,5000000000
3444,Gabriel Martinelli,21,7000000000
3445,Gabriel Mutombo,27,250000
3446,Gabriel Nazário,21,50000
3447,Gabriel Niculescu,19,25000
3448,Gabriel Paulista,32,300000000
3449,Gabriel Pereira,22,500000
3450,Gabriel Serban,23,50000
3451,Gabriel Silva,21,250000000
3452,Gabriel Simion,24,700000
3453,Gabriel Slonina,18,800000000
3454,Gabriel Strefezza,25,1000000000
3455,Gabriel Suazo,25,200000000
3456,Gabriel Veron,20,1200000000
3457,Gabriel Vidovic,19,300000000
3458,Gabriel Wallentin,22,225000
3459,Gabriel Zirngast,21,200000
3460,Gabriele Guarino,19,200000
3461,Gabrijel Rukavina,19,800000
3462,Gaetano Castrovilli,26,1000000000
3463,Gaetano Oristanio,20,700000
3464,Gaius Makouta,25,200000000
3465,Galeno,25,2000000000
3466,Galin Grigorov,19,50000
3467,Galin Ivanov,34,100000
3468,Galin Minkov,25,200000
3469,Gamid Agalarov,22,250000000
3470,Garang Kuol,18,800000
3471,Garissone Innocent,22,200000
3472,Garry Rodrigues,32,250000000
3473,Gary Mackay-Steven,32,600000
3474,Gary Magnée,23,800000
3475,Gary Medel,35,100000000
3476,Gastón Álvarez,23,500000000
3477,Gastón Ávila,21,350000000
3478,Gaute Vetti,24,300000
3479,Gauthier Gallon,29,200000000
3480,Gauthier Hein,26,250000000
3481,Gavi,18,9000000000
3482,Gavin Bazunu,21,1800000000
3483,Gavriel Protopapas,20,50000
3484,Gaël Clichy,37,100000
3485,Gaëtan Coucke,24,100000000
3486,Gaëtan Karlen,29,200000
3487,Gaëtan Laborde,28,1400000000
3488,Gaëtan Perrin,26,120000000
3489,Gaëtan Robail,29,800000
3490,Gboly Ariyibi,28,450000
3491,Geani Cretu,23,200000
3492,Gedson Fernandes,24,900000000
3493,Geferson,28,800000
3494,Gelson Martins,27,800000000
3495,Genki Haraguchi,31,200000000
3496,Gennadiy Ganev,32,200000
3497,Gennadiy Pasich,29,400000
3498,Geny Catamo,22,800000
3499,Geoffrey Kondogbia,30,1800000000
3500,Geoffry Hairemans,31,750000
3501,Georg Margreitter,34,100000
3502,Georg Strauch,22,200000
3503,Georg Teigl,32,400000
3504,George Balan,17,0
3505,George Cimpanu,22,700000
3506,George Cox,25,900000
3507,George Dragomir,19,50000
3508,George Ganea,23,450000
3509,George Harmon,22,300000
3510,George Merloi,23,250000
3511,George Micle,21,100000
3512,George Ungureanu,16,25000
3513,Georges Mandjeck,34,200000
3514,Georges-Kevin N'Koudou,28,420000000
3515,Georgi Argilashki,31,300000
3516,Georgi Atanasov,19,100000
3517,Georgi Dinkov,31,100000
3518,Georgi Georgiev,34,100000
3519,Georgi Karakashev,24,250000
3520,Georgi Kostadinov,32,700000
3521,Georgi Pashov,33,300000
3522,Georgi Petkov,47,10000
3523,Georgi Rusev,24,100000000
3524,Georgi Tartov,24,200000
3525,Georgi Terziev,30,300000
3526,Georgi Valchev,32,250000
3527,Georgi Yomov,25,500000
3528,Georginio Rutter,20,2200000000
3529,Georginio Wijnaldum,32,1200000000
3530,Georgios Athanasiadis,30,180000000
3531,Georgios Christodoulis,22,50000
3532,Georgios Efrem,33,350000
3533,Georgios Ikonomidis,33,250000
3534,Georgios Karakasidis,18,100000
3535,Georgios Katsikas,32,200000
3536,Georgios Kornezos,25,400000
3537,Georgios Kosteas,19,50000
3538,Georgios Kyriakopoulos,27,500000000
3539,Georgios Kyriopoulos,18,0
3540,Georgios Liavas,22,350000
3541,Georgios Loizou,31,25000
3542,Georgios Manousos,35,200000
3543,Georgios Masouras,29,750000000
3544,Georgios Mygas,29,400000
3545,Georgios Nikas,23,350000
3546,Georgios Pamlidis,29,300000
3547,Georgios Papadopoulos,31,150000
3548,Georgios Prountzos,19,50000
3549,Georgios Saramantas,31,250000
3550,Georgios Sideras,20,250000
3551,Georgios Theocharis,20,100000
3552,Georgios Tzavellas,35,500000
3553,Georgios Tzovaras,23,250000
3554,Georgios Vagiannidis,21,500000
3555,Georgios Valerianos,31,350000
3556,Georgios Vrakas,21,350000
3557,Georgios Xenitidis,23,350000
3558,Georgiy Bushchan,28,1000000000
3559,Georgiy Dzhikiya,29,800000000
3560,Georgiy Gongadze,27,500000
3561,Georgiy Melkadze,26,100000000
3562,Georgiy Shchennikov,31,700000
3563,Georgiy Sudakov,20,900000000
3564,Georgiy Tsitaishvili,22,800000
3565,Georgiy Yermakov,21,50000
3566,Georgiy Zotov,33,400000
3567,Geraldo,31,350000
3568,Gerard Deulofeu,29,1300000000
3569,Gerard Gumbau,28,300000000
3570,Gerard Moreno,31,3000000000
3571,Gerard Yepes,20,500000
3572,Gerardo Arteaga,24,700000000
3573,Gerasimos Bakadimas,22,100000
3574,Gerasimos Mitoglou,23,100000000
3575,Gergő Lovrencsics,34,250000
3576,German Penkov,28,100000
3577,Germán Conti,28,200000000
3578,Germán Pezzella,31,500000000
3579,Gernot Trauner,31,500000000
3580,Gerrit Holtmann,28,350000000
3581,Gerrit Nauber,31,500000
3582,Gervinho,35,500000
3583,Gerzino Nyamsi,26,650000000
3584,Gerónimo Bortagaray,22,300000
3585,Gerónimo Rulli,30,1000000000
3586,Ghayas Zahid,28,150000000
3587,Gheorghe Grozav,32,500000
3588,Ghjuvanni Quilichini,20,200000
3589,Giacomo Bonaventura,33,250000000
3590,Giacomo Quagliata,23,200000000
3591,Giacomo Raspadori,23,3500000000
3592,Gian Marco Ferrari,30,500000000
3593,Giangiacomo Magnani,27,300000000
3594,Gianluca Caprari,29,900000000
3595,Gianluca Gaetano,22,450000000
3596,Gianluca Mancini,26,1800000000
3597,Gianluca Pegolo,42,100000
3598,Gianluca Saro,22,200000
3599,Gianluca Scamacca,24,2700000000
3600,Gianluigi Donnarumma,24,5000000000
3601,Gianmarco Cangiano,21,800000
3602,Gianni Bruno,31,900000
3603,Gianni De Nitti,20,100000
3604,Gianni Stensness,24,800000
3605,Giannis Anestis,32,450000
3606,Giannis Angelopoulos,25,50000
3607,Giannis Apostolakis,18,50000
3608,Giannis Bouzoukis,25,500000
3609,Giannis Christopoulos,22,600000
3610,Giannis Gianniotas,29,250000
3611,Giannis Ikonomidis,25,300000
3612,Giannis Kalanidis,16,0
3613,Giannis Kargas,28,700000
3614,Giannis Kiakos,25,300000
3615,Giannis Konstantelias,20,400000000
3616,Giannis Kotsiras,30,800000
3617,Giannis Masouras,26,450000
3618,Giannis Michailidis,23,200000000
3619,Giannis Nikopolidis,22,75000
3620,Giannis Papanikolaou,24,180000000
3621,Giannis Saltas,21,50000
3622,Giannis Satsias,20,500000
3623,Giannis Theodosoulakis,18,50000
3624,Giannis-Fivos Botos,22,400000
3625,Gideon Mensah,24,200000000
3626,Gift Links,24,400000
3627,Gift Orban,20,900000000
3628,Gigli Ndefe,29,700000
3629,Gijs Smal,25,400000000
3630,Gil Dias,26,200000000
3631,Gilbert Koomson,28,450000
3632,Gilberto,30,600000000
3633,Gilles Dewaele,27,140000000
3634,Gilles Richard,20,100000
3635,Gino Oprescu,17,0
3636,Giorgi Aburjania,28,800000
3637,Giorgi Beridze,25,200000000
3638,Giorgi Gocholeishvili,22,900000
3639,Giorgi Kvilitaia,29,180000000
3640,Giorgi Loria,37,200000
3641,Giorgi Makaridze,33,700000
3642,Giorgi Mamardashvili,22,2500000000
3643,Giorgio Scalvini,19,3000000000
3644,Giorgiy Shelia,34,500000
3645,Giorgos Christoforou,19,0
3646,Giorgos Malekkidis,25,200000
3647,Giorgos Mavris,18,0
3648,Giorgos Naoum,22,250000
3649,Giorgos Pavlidis,20,150000
3650,Giorgos Pontikou,20,50000
3651,Giotto Morandi,24,110000000
3652,Giovani Lo Celso,27,1800000000
3653,Giovanni,29,500000
3654,Giovanni Di Lorenzo,29,2500000000
3655,Giovanni González,28,200000000
3656,Giovanni Reyna,20,2800000000
3657,Giovanni Simeone,27,1700000000
3658,Giovanni Sio,34,300000
3659,Giovanni Troupée,25,500000
3660,Giovanny,25,500000
3661,Giulian Biancone,23,700000000
3662,Giulio Donati,33,500000
3663,Giulio Maggiore,25,750000000
3664,Giuseppe Pezzella,25,300000000
3665,Gjermund Asen,31,450000
3666,Gjoko Zajkov,28,600000
3667,Gleb Kuchko,17,0
3668,Glen Kamara,27,600000000
3669,Glenn Bijl,27,150000000
3670,Glenn Middleton,23,500000
3671,Godberg Cooper,25,300000
3672,Godsway Donyoh,28,500000
3673,Godswill Ekpolo,27,120000000
3674,Gojko Cimirot,30,150000000
3675,Gonzalo Escalante,30,200000000
3676,Gonzalo Melero,29,400000000
3677,Gonzalo Montiel,26,1200000000
3678,Gonzalo Paz,29,325000
3679,Gonzalo Plata,22,500000000
3680,Gonzalo Verdú,34,700000
3681,Gonzalo Villar,25,450000000
3682,Gonçalo Borges,22,200000000
3683,Gonçalo Cardoso,22,300000
3684,Gonçalo Costa,23,200000
3685,Gonçalo Esteves,19,250000000
3686,Gonçalo Guedes,26,2800000000
3687,Gonçalo Inácio,21,2500000000
3688,Gonçalo Nogueira,19,300000
3689,Gonçalo Paciência,28,250000000
3690,Gonçalo Pinto,22,100000
3691,Gonçalo Ramos,21,4000000000
3692,Gor Manvelyan,21,400000
3693,Gora Diouf,19,10000
3694,Goran Antonic,32,500000
3695,Goran Karacic,26,150000
3696,Goran Loncar,21,200000
3697,Goran Vuklis,35,100000
3698,Gorby,20,500000
3699,Gorka Guruzeta,26,200000000
3700,Gottfrid Rapp,17,0
3701,Graeme Shinnie,31,700000
3702,Graham Carey,33,500000
3703,Granit Lekaj,33,100000
3704,Granit Xhaka,30,2800000000
3705,Greg Kiltie,26,375000
3706,Greg Taylor,25,600000000
3707,Gregor Kobel,25,3500000000
3708,Gregory Wüthrich,28,300000000
3709,Grejohn Kyei,27,200000000
3710,Griffin Yow,20,350000
3711,Grigore Turda,25,700000
3712,Grigoris Kastanos,25,130000000
3713,Grischa Prömel,28,750000000
3714,Grzegorz Tomasiewicz,26,600000
3715,Grégoire Coudert,24,200000
3716,Grégoire Defrel,31,200000000
3717,Grégory Karlen,28,200000
3718,Gudmundur Thórarinsson,30,400000
3719,Guga,25,200000000
3720,Guglielmo Vicario,26,1600000000
3721,Guido Burgstaller,33,900000
3722,Guido Rodríguez,29,2800000000
3723,Guilherme,33,120000000
3724,Guilherme Garutti,29,400000
3725,Guilherme Schettine,27,900000
3726,Guilherme Vicentini,22,50000
3727,Guillaume Dietsch,21,900000
3728,Guillaume François,32,300000
3729,Guillaume Hubert,29,600000
3730,Guillermo Maripán,28,1300000000
3731,Guillermo Ochoa,37,120000000
3732,Guima,27,400000
3733,Gus Ledes,30,700000
3734,Gustaf Lagerbielke,23,900000
3735,Gustaf Nilsson,25,150000000
3736,Gustaf Norlin,26,120000000
